date,username,rawContent
2022-10-11 09:03:00+00:00,rryyyaaaannnn,"Basta ang alam ko, Philippines could’ve been so much better in the hands of a genuine public servant and a true economist who has concrete plans to revive our economy.

She wouldn’t just say the peso is weak because the dollar is strong. 😏"
2022-10-11 08:59:11+00:00,cottondudumcist,"dear sandro marcos,

if the peso is weak because the dollar is strong, then i am smart because you're stupid 😄"
2022-10-11 08:57:37+00:00,America05G,"Actually, yeah it is strong, but the dollar being strong and the peso being weak isn't a great combo.

Plus Blengbong ain't even doing something. Sayang naman yung supermajority niya sa congress, so big that others would literally kill for one."
2022-10-11 08:57:04+00:00,jechcampo,"“The peso is weak because the dollar is strong”

hoy HAHAHAHAHAHA 😭😭😭"
2022-10-11 08:52:52+00:00,lianne_dev,"woiii kala ko smart ning anak, pareho ra mn diay sa father, dili daw weak ang peso kay strong lang ang dollar layk whuttt hahahah like father like son mn ayy"
2022-10-11 08:52:20+00:00,lakwatsarah,"As the peso becomes weaker not because it is weak but because the dollar is strong, government has done the following:

✅️ 20% increase in import volume YoY as of Septmber 2022
✅️ borrowed $2 billion in dollar bonds in October 2022"
2022-10-11 08:52:03+00:00,_darkmarionette,"Yas. Yas. Yas. 😔 

pero ika nga nila Peso is not weak.
Peso is weak bcoz the dollar is strong. 🙃😑"
2022-10-11 08:51:13+00:00,__trifle,"""The peso is weak because the dollar is strong"" 🤣🤣🤣🤣🤣"
2022-10-11 08:49:23+00:00,10forleonor,"""the peso is not weak because the peso is weak. the peso is weak because the dollar is strong."" 

pag sinuntok ko yang bunganga mo, di ka mabubungal, mawawalan ka lang ng ngipin, stomoyon beh? 😁"
2022-10-11 08:49:13+00:00,Karelle07285143,@AltStarMagic Parang same lang naman ang meaning strong ang dollar kasi weak ang peso. Wag mo na pagandahin. Straight to the point. Stop pretending that you are smart.
2022-10-11 08:45:17+00:00,Tobitochondria,"To be fair, totoo namang the dollar is strong but Sandro Marcos atbp. just twisted it as if its what fate deemed the peso to be. 

A weak peso/strong dollar is not an excuse for you to just let the people scrape for food while you all live lavishly.

Do your jobs."
2022-10-11 08:42:56+00:00,iMPACTPH2019,"'THE PESO IS WEAK BECAUSE THE DOLLAR IS STRONG'

House Senior Deputy Majority Leader Sandro Marcos (Ilocos Norte, 1st District) comments on the weakening Philippine peso. https://t.co/bPtUim0asG"
2022-10-11 08:42:50+00:00,markyscrackling,"There's truth to the peso weak, dollar strong narrative, but it's already becoming a banal excuse. We should ask: What are non-monetary approaches that the government is doing to improve supply and drive prices down? Is there targeted subsidy? Tax cuts for the right people?"
2022-10-11 08:33:35+00:00,Carwyn_Candila,"Totoo namang the peso is weak because the dollar is strong. This is a global crisis.

But to say that since it's not our fault, it's not our problem to solve, is wrong.

There are many fiscal and monetary policies to curb inflation of the peso.

Pero walang ginagawa si Marcos."
2022-10-11 08:26:26+00:00,dmmsanjuan,"The peso is weak daw because the dollar is strong. Not necessarily and granted for the sake of argument that it's factual, the question is why are you not doing anything to help Filipinos reeling from the impact of the weak currency."
2022-10-11 08:24:08+00:00,gelotine_,"The peso is weak because the dollar is strong. And oh, by the way, water is wet."
2022-10-11 08:23:53+00:00,ALTiWantTFC,"""The peso is not weak because the peso is weak. The peso is weak because the dollar is strong"" https://t.co/2uFU4DiXHk"
2022-10-11 08:22:01+00:00,tofusnacker,@PhilstarNews Hay nako... The peso is not weak bcoz the peso is weak. The peso is weak bcoz the dollar is strong. 🤡
2022-10-11 08:16:21+00:00,chocoliciousKAI,"""The peso is weak because the dollar is strong.""

pota ayaw q na talaga 😭😭😭😭
dito ba talaga napupunta ang tax naten 😭😭😭😭😭😭😭😭😭"
2022-10-11 08:12:15+00:00,jangkamsoo,@tweetsbykath Sana sinabi nya nalang the peso is weak because the dollar is strong hahahahahahaha chos 🤣 palakasan pala to
2022-10-11 08:06:14+00:00,shamrocker_oo_,"The peso is WEAK because the peso is weak due to strong dollar! Wag kang tanga, Sandro!

The 🇵🇭 is largely dependent on importation to maintain economic growth and since the US Fed aggressively hike interest rates, the demand for USD grew thus weakening the value of peso. https://t.co/cwi7DSZId3"
2022-10-11 08:04:53+00:00,angmalaya,"The peso is weak because the dollar is strong, sabi nung trying hard na anak ng trying hard na presidente. Kaya nagre-recede ang hairline at lumalala ang hairfall ko e."
2022-10-11 07:58:11+00:00,JoSealtiel,"Claim: The peso is weak when the dollar is strong.
Fact: The dollar is strong.
Implication: ..."
2022-10-11 07:52:38+00:00,1abuazzam,"@jecondraysbak While it is true the dollar is strong, it is strong while the peso is weak at the same time! You can’t say the dollar is strong and the peso is the same."
2022-10-11 07:18:20+00:00,kaeya_lillies,the peso is weak because the dollar is strong
2022-10-09 09:46:17+00:00,RLtheGraape,"What the fuck? The peso is weak because the dollar is strong? HELL NO. 

This is because we are IMPORTING too much. We are in DEFICIT. Kulang na ang produksyon kaya umaangkat tayo mula sa ibang bansa. Kaya nga umuutang kayo.

Nandiyan din ang inflation at economic growth  (1/2) https://t.co/pOKOyh0opj"
2022-10-07 20:40:30+00:00,earlatz21,"A weak peso or a strong dollar? Well, one thing is for sure that it will make our energy bills higher. 😓 #inflation"
2022-10-07 15:51:34+00:00,BowTiedDuck,"Strong dollar . 

Weak euro, yen, lira, pounds, Argentinian peso and Colombian peso. 

Great time to do abroad traveling"
2022-10-03 13:10:04+00:00,AlexRamiroV,"Chile’s peso has been having a rough go. 

While the central bank’s $25 billion intervention helped stabilize the currency, it’s still battling a strong dollar, weak copper prices and a tough international panorama.  

With @NatRamosMir 

https://t.co/QN5GWgjQfm"
2022-09-30 22:45:00+00:00,PhilippineStar,"“The US dollar is strong against the peso but that does not mean that the Philippine economy is weak; not at all. It’s just that dollar is stronger against most currencies now,” he added. https://t.co/vhRB9w5zD4 https://t.co/kQBNm0QFIE"
2022-09-28 01:34:58+00:00,cnnphilippines,"The peso begins trading against the dollar five centavos away from ₱59, according to Bankers Association of the Philippines figures. So far it has gone as strong as ₱58.88 and as weak as ₱58.995. 

Yesterday's close was ₱58.99, a new record low. | @pplmanuel https://t.co/VA3y341kqf"
2022-09-28 01:24:33+00:00,pplmanuel,"The peso begins trading against the dollar five centavos away from ₱59, according to Bankers Association of the Philippines figures. So far it has gone as strong as ₱58.88 and as weak as ₱58.995. 

Yesterday's close was ₱58.99, a new record low. @cnnphilippines https://t.co/BJX8MevoCB"
2022-09-28 01:09:58+00:00,SOtravia,"Peso is not weak. All currencies are taking a beating from the overly strong US Dollar. The bigger problem is the world needs a new reserve currency. But the Chinese Yuan is not yet ready to assume that role. The Japanese Yen is a vassal of the US Dollar.
https://t.co/KK3yEecQis"
2022-09-26 17:52:26+00:00,CampbellLetters,"""It's not that the pound is weak! It's just that the dollar is really strong!""
Pop over to Google and see how sterling is doing against… oh… the ruble, the zloty, the Cuban peso…
SPOILERS: sterling is tanking against *everything*."
2022-09-25 13:01:20+00:00,straaangge,"“Peso isn’t weak, dollar is strong” 

GUSTO KONG SAPAKIN SIGURO ‘YUNG NAGSABI NITO. Baka strong enough sya to take it."
2022-09-23 15:29:58+00:00,mikeemo13,"Lamest excuse that I heard... 
""Peso is not weak, it's just that the Dollar is strong""  yeah right. 🙄"
2022-09-16 01:10:49+00:00,pplmanuel,"LOOK: The peso opened trading against the dollar at ₱57.35 on Friday, weaker than ₱57.10 a day ago. So far, it has gone as strong as ₱57.34 and as weak as ₱57.38.

All values are above the current record-low close of ₱57.18 set on Sept. 6 @cnnphilippines https://t.co/5FG5YXl1q2"
2022-09-10 07:33:07+00:00,MoxieLi,"Hahahahaha! You do know that when the dollar is stronger vs the peso then THAT MAKES THE PESO WEAKER! That’s a currency pair for you. 

The stronger $ has weakened other currencies yes. So ¥£€ pati peso are all weaker. Wrong to say they’re not weak, strong lang ang dollar. Duh."
2022-09-10 07:32:30+00:00,MoxieLi,"@theadtan Hahahahaha! You do know that when the dollar is stronger vs the peso then THAT MAKES THE PESO WEAKER! That’s a currency pair for you. 

The stronger $ has weakened other currencies yes. So ¥£€ pati peso are all weaker. Wrong to say they’re not weak, strong lang ang dollar. Duh."
2022-09-08 16:16:59+00:00,znsuzara,"@alfredcaparros @Paps_Caloy @HLingayan @AlfredoGenom Ah hindi naman daw weak ang peso. Strong lang daw ang dollar. Lolzzz

Like that makes the implication any better for imports and debt service🙄"
2022-09-08 02:13:35+00:00,Schwepp34215966,@ruminarist It is not that the Philippine peso is weak. It is that the USD is too strong. Just read the financial news and you will see that most major currencies are down bigtime vs the dollar. Understand before commenting.
2022-09-07 13:23:43+00:00,FrankOpinion65,@raissawriter But admit first that your peso is very weak against the strong US Dollar.
2022-09-07 08:09:13+00:00,aftr_46,"@Trixie_tbh To be fair though, more of a strong dollar scenario than a weak peso. As much as I hate the admin, I can’t entirely say it’s their fault."
2022-09-06 02:14:41+00:00,cnnphilippines,"An hour into trading, the peso remains below ₱57 against the dollar according to Bankers Association of the Philippines data.

Opening at ₱56.888, the currency has so far gone as weak as ₱56.935 and strong as ₱56.86 | @pplmanuel https://t.co/BhvucJeM2F"
2022-09-06 02:05:12+00:00,pplmanuel,"An hour into trading, the peso remains below ₱57 against the dollar according to Bankers Association of the Philippines data.

Opening at ₱56.888, the currency has so far gone as weak as ₱56.935 and strong as ₱56.86 @cnnphilippines https://t.co/zu95rJ4Auw"
2022-09-02 13:26:05+00:00,FrankOpinion65,"@mlq3 But you must correct your statement that the peso is not weak, it is the dollar that is strong. It should be that the peso is very weak against the strong dollar. And it is the truth."
2022-09-01 11:45:20+00:00,FrankOpinion65,"@inquirerdotnet While the dollar is strong our peso is very weak , this is contrary to the statement of SoF Diokno that our peso is strong, an irresponsible statement but meant to deceive the Filipino People."
2022-08-31 23:12:19+00:00,FrankOpinion65,"@onenewsph In like manner that you should tell the country the real economic situation we are having not with a statement that our peso is not weak, it is the dollar that is strong. A wrong message, I guess."
2022-07-22 04:53:15+00:00,AbrahamVelaDib,"@CarlosRamirezF @SANCHEZSUSARREY @TheEconomist Something does not add up. ¿Is the peso undervalued, or is the dollar overvalued? 

Undervalued peso
=overdepreciated peso
= weak peso

¿Where did the strong peso go?"
2022-07-13 04:25:52+00:00,update_girl,@inquirerdotnet This tweet is very misleading. The peso isn’t weak compared to the rest of the currencies. This is a strong dollar economy and it’s misleading of you to say that it is because of the weak peso. Shame.
2022-07-12 16:40:59+00:00,eruren_,"@Yakarmi1 the dollar is ridiculously strong rn and the euro quite weak
since the Philippine peso is weighed against the American dollar I'm legit losing money just bc the dollar is that ridiculously strong rn 😭😭"
2022-07-08 07:31:19+00:00,serrano_rene,"According to blengblong narcos jr's  pseudo-economists, the peso is not really weak, it is just that the dollar is strong.

#StupidityIsForever 

https://t.co/F9j614HKVh"
2022-07-07 11:21:30+00:00,tomlovespaula,"@colombiareports It isn't so much the Colombian Peso is weak than the U.S. Dollar is strong. Consider that over the past year, the USD is +15.177% to the COP, +15.241% to the GBP, +16.024% to the EUR and +22.796% to the JPY. The COP has been very stable compared to the £, € and ¥."
2022-07-06 11:41:01+00:00,FacelessTrader,@stivfrancisco @Excelsiorb6009 The incentive to grow jobs here due to the weak pesos and strong dollar is a great thing for foreign investors. We hope they continue to put Filipinos to millions of BPO related jobs.
2022-07-04 16:35:21+00:00,BBMholic_1972,"Basta Pro BBM na pa-low key LGBT kuno obobs sa galawan ng forex ay nakaka apekto sa ekonomiya ng bansa.

The higher the rate of peso against dollar = weak PH economy. High prices. 

The lower the rate of peso against dollar = strong PH economy. Affordable prices. https://t.co/Ixn8tflJqm"
2022-06-28 07:43:52+00:00,profrealtor,"Strong dollar,  not weak peso https://t.co/JuIxlmdPbU via @Philstar.com"
2022-06-27 06:50:23+00:00,LuzanoB,"Strong dollar,  not weak peso https://t.co/RmIKSxsLtl"
2022-06-26 06:52:14+00:00,bennie_cacay,@migstower And Medalla says: The US dollar is just strong while the Peso is weak. O ano hirit pa kayo.
2022-06-24 01:29:15+00:00,AgnewRo,"@EDENAGU43721338 WTF, that's from a BSP governor? Currency's strength or weakness is relative to other currencies in trade. So since peso is principally traded to dollar, a strong (more more valuable) dollar renders peso weak (less valuable) in forex."
2022-06-23 11:56:59+00:00,GtrGav,Can we blame the weak peso on d30? It really is a strong dollar though but I am sure that there were several ways to help combat that #d30
2022-06-23 01:18:20+00:00,momnizara,Is this a really strong dollar or just a really weak peso?😔
2022-06-14 01:26:03+00:00,jepoi_palaboi,@DavidInglesTV as they said. its not a weak peso but a strong dollar
2022-03-22 04:03:13+00:00,merch4mannyneps,"4/ When the peso is weak, we give up more of our dollar reserves, and we'll see the impact in the prices of our merch. If you thought prices were OP today, wait till you see them when the price of the dollar soars. And a strong peso means we can buy more merch."
2022-01-22 01:47:09+00:00,redarmystalin,@strong_apollo @nathan92974536 @StockGravity @PeterSchiff @saylor No bro expand your horizons people live and do business in multiple countries. For example Colombian pesos are tied more heavily to oil prices if the Colombian pesos is weak against the dollar this month why wouldn’t I use my bank account that has dollars in it to make purchases?
